,@ in URLs,Attachments,Css,Encoding,External Resources,Flash content,HTML content,Html Form,Html iFrame,IPs in URLs,Javascript,Phishy,URLs,SFH,popUpWidnow,SSLfinal_State,Request_URL,URL_of_Anchor,web_traffic,URL_Length,age_of_domain,having_IP_Address,Result
1156,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,-1,1,0,0,1,-1,-1,0,1
1157,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,-1,-1,-1,1,1,-1,0,1
1158,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,1,0,1,-1,-1,0,-1,-1,0,1
1159,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,-1,0,-1,-1,1,-1,-1,0,1
1160,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,0,1,-1,0,0,1,0,1
1161,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,-1,0,-1,1,-1,-1,0,1
1162,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,1,-1,-1,0,-1,1,0,1
1163,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,1,0,-1,-1,0,1,1,-1,-1,0,1
1164,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,1,-1,1,-1,-1,0,-1,-1,0,1
1165,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,1,-1,0,-1,-1,-1,0,1,0,1
1166,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,-1,-1,0,0,-1,0,1,0,1
1167,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,0,1,1,-1,0,1,0,1
1168,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,0,1,1,1,-1,-1,0,1
1169,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,0,-1,-1,1,0,-1,0,1
1170,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,1,-1,0,-1,-1,1,-1,1,0,1
1171,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,1,-1,-1,-1,0,1,0,1
1172,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,-1,-1,1,1,0,-1,0,1
1173,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,1,-1,-1,-1,1,1,1,1
1174,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,1,0,-1,-1,0,0,-1,0,1,0,1
1175,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,-1,0,1,0,1,-1,1,1
1176,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,-1,-1,0,0,1,0,-1,0,1
1177,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,1,-1,0,-1,-1,1,-1,-1,0,1
1178,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,-1,1,0,0,0,1,1,1,1
1179,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,1,-1,0,0,-1,1,-1,-1,0,1
1180,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,1,-1,0,1,1,-1,0,1
1181,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,1,-1,-1,1,0,-1,1,-1,1,0,1
1182,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,1,-1,0,-1,-1,0,-1,1,0,1
1183,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,1,-1,0,-1,-1,0,0,-1,0,1
1184,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,1,-1,0,1,0,1,0,1,0,1
1185,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,2,-1,-1,1,0,-1,1,1,-1,1,1
1186,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,-1,0,1,-1,-1,1,0,1
1187,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,1,0,1,-1,1,1,0,1
1188,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,0,-1,-1,0,0,-1,0,1
1189,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,-1,-1,-1,-1,1,1,0,1
1190,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,0,-1,-1,0,1,-1,0,1,0,1
1191,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,-1,0,1,0,-1,-1,0,1
1192,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,1,0,-1,1,-1,-1,1,-1,1,0,1
1193,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,1,0,-1,0,1,1,1,1
1194,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,-1,-1,-1,1,0,-1,0,1
1195,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,1,0,1,0,1,-1,0,1
1196,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,1,-1,-1,1,0,1,0,1
1197,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,1,0,-1,1,-1,-1,0,1
1198,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,1,0,-1,-1,0,1,-1,-1,1,0,1
1199,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,0,0,-1,1,-1,-1,0,1
1200,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,1,-1,1,-1,-1,0,0,-1,0,1
1201,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,1,0,-1,-1,-1,1,0,-1,0,1
1202,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,2,1,-1,0,-1,1,1,0,-1,0,1
1203,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,0,-1,-1,-1,0,1,0,1
1204,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,-1,0,0,0,0,-1,0,1
1205,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,0,0,-1,1,0,-1,0,1
1206,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,1,-1,0,1,1,0,0,1,0,1
1207,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,15,-1,-1,-1,-1,-1,-1,-1,1,0,1
1208,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,0,0,-1,1,-1,1,0,1
1209,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,1,-1,0,1,1,-1,1,1,0,1
1210,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,1,1,-1,0,-1,-1,-1,-1,1,1,1
1211,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,0,-1,-1,0,-1,-1,0,1
1212,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,1,-1,-1,1,0,-1,0,1
1213,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,-1,-1,-1,0,0,-1,0,1
1214,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,-1,0,-1,-1,1,1,1,1
1215,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,1,-1,-1,1,0,-1,0,1
1216,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,-1,-1,0,1,1,-1,-1,0,1
1217,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,-1,0,-1,1,1,-1,0,1
1218,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,1,-1,-1,0,-1,1,0,1
1219,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,1,-1,-1,0,0,1,0,1
1220,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,1,0,-1,0,-1,1,0,1
1221,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,-1,-1,-1,1,-1,-1,0,1
1222,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,0,0,-1,0,0,-1,0,1
1223,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,-1,-1,-1,1,-1,-1,0,1
1224,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,1,-1,0,-1,-1,0,1,1,0,1
1225,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,-1,-1,0,0,1,0,-1,0,1
1226,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,-1,0,-1,-1,1,1,0,1
1227,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,0,-1,-1,0,-1,-1,0,1
1228,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,-1,0,-1,1,-1,-1,0,1
1229,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,-1,0,1,1,-1,-1,0,1
1230,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,-1,0,-1,-1,-1,1,0,1
1231,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,-1,-1,-1,0,-1,1,0,1
1232,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,-1,0,0,1,-1,0,1,0,1
1233,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,1,-1,0,1,0,1,0,1
1234,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,0,-1,-1,1,0,-1,0,1
1235,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,-1,1,1,0,0,1,0,1
1236,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,1,-1,1,0,-1,1,-1,1,0,1
1237,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,-1,0,1,1,0,-1,0,1
1238,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,-1,0,-1,-1,1,1,1,1
1239,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,1,0,0,-1,-1,0,-1,-1,0,1
1240,FALSE,0,0,quoted-printable,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,-1,-1,1,0,-1,1,0,1
1241,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,-1,1,-1,1,-1,-1,0,1
1242,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,3,0,0,-1,0,1,1,0,-1,0,1
1243,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,-1,-1,-1,1,0,-1,0,1
1244,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,3,-1,-1,-1,-1,-1,-1,1,1,0,1
1245,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,-1,1,0,0,1,1,1,0,1
1246,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,0,-1,1,0,1,1,-1,-1,0,1
1247,FALSE,0,0,quoted-printable,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,1,-1,0,1,1,-1,1,1,0,1
1248,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,7,-1,-1,-1,-1,-1,1,-1,1,0,1
1249,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,-1,-1,-1,0,-1,-1,0,1
1250,FALSE,0,0,quoted-printable,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,-1,-1,1,1,-1,-1,0,1
1251,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,1,-1,0,-1,-1,0,1,1,1,1
1252,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,-1,-1,-1,1,0,1,0,1
1253,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,5,-1,0,-1,-1,-1,0,0,-1,0,1
1254,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,1,-1,0,1,-1,-1,0,0,-1,0,1
1255,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,-1,-1,0,1,1,1,-1,1,1
1256,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,1,-1,-1,0,-1,-1,0,1
1257,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,1,-1,0,0,-1,1,1,-1,0,1
1258,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,1,0,-1,0,0,1,0,1
1259,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,-1,1,0,1,-1,1,1,1,1
1260,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,0,-1,-1,0,-1,-1,0,1
1261,FALSE,0,0,quoted-printable,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,-1,1,0,1,-1,1,1,0,1
1262,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,0,-1,-1,1,0,-1,0,1
1263,FALSE,0,0,quoted-printable,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,1,-1,0,-1,-1,-1,0,1,0,1
1264,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,0,-1,-1,1,-1,-1,0,1
1265,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,-1,-1,-1,1,-1,1,0,1
1266,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,0,-1,-1,1,-1,1,0,1
1267,FALSE,0,0,quoted-printable,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,2,0,-1,0,-1,-1,0,-1,-1,0,1
1268,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,1,-1,-1,1,1,1,1,-1,-1,0,1
1269,FALSE,0,0,quoted-printable,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,-1,-1,0,0,1,1,-1,1,1
1270,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,0,-1,-1,0,1,1,1,1
1271,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,1,0,-1,1,0,1,-1,0,1,0,1
1272,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,2,-1,0,-1,-1,-1,1,-1,-1,0,1
1273,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,0,-1,0,0,0,1,0,1
1274,FALSE,0,0,quoted-printable,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,-1,-1,-1,0,0,1,0,1
1275,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,-1,-1,-1,-1,0,1,0,1
1276,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,-1,0,0,1,0,-1,0,1
1277,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,-1,-1,0,1,1,-1,1,0,1
1278,FALSE,0,0,quoted-printable,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,1,0,0,1,-1,-1,0,1
1279,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,1,0,-1,1,0,1
1280,FALSE,0,0,quoted-printable,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,1,1,1,1,-1,-1,0,1
1281,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,1,-1,0,-1,1,0,0,1,0,1
1282,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,-1,-1,-1,0,-1,1,0,1
1283,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,6,0,0,1,0,1,0,-1,-1,0,1
1284,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,1,-1,-1,-1,-1,1,1,1
1285,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,1,-1,0,1,-1,1,-1,-1,0,1
1286,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,-1,-1,0,0,1,0,-1,0,1
1287,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,-1,-1,-1,-1,0,1,0,1
1288,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,6,0,0,-1,0,1,-1,0,1,0,1
1289,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,-1,1,0,1,-1,0,1,0,1
1290,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,-1,1,-1,-1,0,-1,-1,0,1
1291,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,7,-1,0,-1,-1,-1,1,-1,-1,0,1
1292,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,32,-1,0,-1,0,-1,0,0,1,0,1
1293,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,1,-1,-1,0,0,-1,0,0,1,0,1
1294,FALSE,0,0,quoted-printable,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,0,-1,-1,0,-1,1,0,1
1295,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,-1,-1,-1,0,-1,1,0,1
1296,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,3,-1,0,1,-1,-1,-1,0,1,1,1
1297,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,0,-1,-1,0,-1,1,0,1
1298,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,-1,0,1,1,1,-1,0,1
1299,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,0,-1,-1,1,1,-1,1,1
1300,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,1,-1,0,1,1,-1,0,1,1,1
1301,FALSE,0,0,quoted-printable,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,-1,-1,-1,-1,-1,1,0,1
1302,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,0,0,1,1,-1,-1,0,1
1303,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,1,-1,0,-1,-1,0,0,1,0,1
1304,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,1,-1,0,-1,0,-1,-1,0,1,0,1
1305,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,1,-1,0,0,-1,0,0,1,0,1
1306,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,1,-1,1,-1,1,1,0,1
1307,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,-1,0,-1,1,-1,-1,0,1
1308,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,-1,0,0,1,-1,1,0,1
1309,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,0,-1,-1,1,-1,-1,0,1
1310,FALSE,0,0,quoted-printable,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,1,0,1,0,-1,1,0,1
1311,FALSE,0,0,quoted-printable,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,2,-1,-1,0,-1,-1,0,0,-1,0,1
1312,FALSE,0,0,quoted-printable,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,24,-1,-1,-1,0,-1,-1,1,1,0,1
1313,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,2,0,-1,-1,0,1,0,-1,-1,0,1
1314,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,-1,-1,-1,0,0,-1,0,1
1315,FALSE,0,0,quoted-printable,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,-1,0,0,1,-1,-1,1,0,1
1316,FALSE,0,0,quoted-printable,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,1,1,1,1,0,-1,0,1
1317,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,1,-1,0,0,-1,0,0,1,0,1
1318,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,1,-1,0,-1,1,0,-1,1,0,1
1319,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,-1,0,0,0,-1,-1,0,1
1320,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,1,0,-1,-1,-1,1,-1,-1,0,1
1321,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,0,-1,-1,0,0,-1,0,1
1322,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,-1,-1,0,1,0,-1,-1,0,1
1323,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,5,-1,-1,1,-1,-1,0,-1,1,1,1
1324,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,0,-1,0,0,1,1,0,1,0,1
1325,FALSE,0,0,quoted-printable,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,0,0,-1,-1,0,0,1,0,1
1326,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,3,-1,-1,0,-1,-1,1,0,1,0,1
1327,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,-1,0,0,1,0,0,1,0,1
1328,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,-1,0,1,1,0,-1,0,1
1329,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,1,-1,1,-1,-1,1,-1,-1,0,1
1330,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,0,-1,-1,0,1,-1,0,1,0,1
1331,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,-1,0,-1,1,-1,-1,0,1
1332,FALSE,0,0,7bit,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,-1,-1,-1,-1,-1,1,0,-1,0,1
1333,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,2,-1,0,-1,-1,-1,1,0,-1,0,1
1334,FALSE,0,0,quoted-printable,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,1,-1,0,0,-1,0,1,-1,0,1
1335,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,3,1,-1,0,-1,-1,0,-1,1,0,1
1336,FALSE,0,0,7bit,0,FALSE,TRUE,FALSE,FALSE,FALSE,0,FALSE,7,-1,-1,0,-1,-1,1,-1,-1,0,1
